P0420,Catalyst System Efficiency Below Threshold (Bank 1)
P0421,Warm Up Catalyst Efficiency Below Threshold (Bank 1)
P0422,Main Catalyst Efficiency Below Threshold (Bank 1)
P0423,Heated Catalyst Efficiency Below Threshold (Bank 1)
P0424,Heated Catalyst Temperature Below Threshold (Bank 1)
P0430,Catalyst System Efficiency Below Threshold (Bank 2)
P0431,Warm Up Catalyst Efficiency Below Threshold (Bank 2)
P0432,Main Catalyst Efficiency Below Threshold (Bank 2)
P0433,Heated Catalyst Efficiency Below Threshold (Bank 2)
P0434,Heated Catalyst Temperature Below Threshold (Bank 2)
P0440,Evaporative Emission Control System Malfunction
P0441,Evaporative Emission Control System Incorrect Purge Flow
P0442,Evaporative Emission Control System Leak Detected (small leak)
P0443,Evaporative Emission Control System Purge Control Valve Circuit
P0444,Evaporative Emission Control System Purge Control Valve Circuit
P0445,Evaporative Emission Control System Purge Control Valve Circuit Shorted
P0446,Evaporative Emission Control System Vent Control Circuit Malfunction
P0447,Evaporative Emission Control System Vent Control Circuit Open
P0448,Evaporative Emission Control System Vent Control Circuit Shorted
P0449,Evaporative Emission Control System Vent Valve/Solenoid Circuit Malfunction
P0450,Evaporative Emission Control System Pressure Sensor Malfunction
P0451,Evaporative Emission Control System Pressure Sensor Range/Performance
P0452,Evaporative Emission Control System Pressure Sensor Low Input
P0453,Evaporative Emission Control System Pressure Sensor High Input
P0454,Evaporative Emission Control System Pressure Sensor Intermittent
P0455,Evaporative Emission Control System Leak Detected (gross leak)
P0460,Fuel Level Sensor Circuit Malfunction
P0461,Fuel Level Sensor Circuit Range/Performance
P0462,Fuel Level Sensor Circuit Low Input
P0463,Fuel Level Sensor Circuit High Input
P0464,Fuel Level Sensor Circuit Intermittent
P0465,Purge Flow Sensor Circuit Malfunction
P0466,Purge Flow Sensor Circuit Range/Performance
P0467,Purge Flow Sensor Circuit Low Input
P0468,Purge Flow Sensor Circuit High Input
P0469,Purge Flow Sensor Circuit Intermittent
P0470,Exhaust Pressure Sensor Malfunction
P0471,Exhaust Pressure Sensor Range/Performance
P0472,Exhaust Pressure Sensor Low
P0473,Exhaust Pressure Sensor High
P0474,Exhaust Pressure Sensor Intermittent
P0475,Exhaust Pressure Control Valve Malfunction
P0476,Exhaust Pressure Control Valve Range/Performance
P0477,Exhaust Pressure Control Valve Low
P0478,Exhaust Pressure Control Valve High
P0479,Exhaust Pressure Control Valve Intermittent
P0480,Cooling Fan I Control Circuit Malfunction
P0481,Cooling Fan 2 Control Circuit Malfunction
P0482,Cooling Fan 3 Control Circuit Malfunction
P0483,Cooling Fan Rationality Check Malfunction
P0484,Cooling Fan Circuit Over Current
P0485,Cooling Fan Power/Ground Circuit Malfunction
P0500,Vehicle Speed Sensor Malfunction
P0501,Vehicle Speed Sensor Range/Performance
P0502,Vehicle Speed Sensor Low Input
P0503,Vehicle Speed Sensor Intermittent/Erratic/High
P0505,Idle Control System Malfunction
P0506,Idle Control System RPM Lower Than Expected
P0507,Idle Control System RPM Higher Than Expected
P0510,Closed Throttle Position Switch Malfunction
P0520,Engine Oil Pressure Sensor/Switch Circuit Malfunction
P0521,Engine Oil Pressure Sensor/Switch Circuit Range/Performance
P0522,Engine Oil Pressure Sensor/Switch Circuit Low Voltage
P0523,Engine Oil Pressure Sensor/Switch Circuit High Voltage
P0530,A/C Refrigerant Pressure Sensor Circuit Malfunction
P0531,A/C Refrigerant Pressure Sensor Circuit Range/Performance
P0532,A/C Refrigerant Pressure Sensor Circuit Low Input
P0533,A/C Refrigerant Pressure Sensor Circuit High Input
P0534,Air Conditioner Refrigerant Charge Loss
P0550,Power Steering Pressure Sensor Circuit Malfunction
P0551,Power Steering Pressure Sensor Circuit Range/Performance
P0552,Power Steering Pressure Sensor Circuit Low Input
P0553,Power Steering Pressure Sensor Circuit High Input
P0554,Power Steering Pressure Sensor Circuit Intermittent
P0560,System Voltage Malfunction
P0561,System Voltage Unstable
P0562,System Voltage Low
P0563,System Voltage High
P0565,Cruise Control On Signal Malfunction
P0566,Cruise Control Off Signal Malfunction
P0567,Cruise Control Resume Signal Malfunction
P0568,Cruise Control Set Signal Malfunction
P0569,Cruise Control Coast Signal Malfunction
P0570,Cruise Control Accel Signal Malfunction
P0571,Cruise Control/Brake Switch A Circuit Malfunction
P0572,Cruise Control/Brake Switch A Circuit Low
P0573,Cruise Control/Brake Switch A Circuit High
P0574,Cruise Control Related Malfunction
P0575,Cruise Control Related Malfunction
P0576,Cruise Control Related Malfunction
P0576,Cruise Control Related Malfunction
P0578,Cruise Control Related Malfunction
P0579,Cruise Control Related Malfunction
P0580,Cruise Control Related Malfunction
P0600,Serial Communication Link Malfunction
P0601,Internal Control Module Memory Check Sum Error
P0602,Control Module Programming Error
P0603,Internal Control Module Keep Alive Memory (KAM) Error
P0604,Internal Control Module Random Access Memory (RAM) Error
P0605,Internal Control Module Read Only Memory (ROM) Error
P0606,PCM Processor Fault
P0608,Control Module VSS Output A' Malfunction
P0609,Control Module VSS Output B Malfunction
P0620,Generator Control Circuit Malfunction
P0621,Generator Lamp L Control Circuit Malfunction
P0622,Generator Field F Control Circuit Malfunction
P0650,Malfunction Indicator Lamp (MIL) Control Circuit Malfunction
P0654,Engine RPM Output Circuit Malfunction
P0655,Engine Hot Lamp Output Control Circuit Malfunction
P0656,Fuel Level Output Circuit Malfunction
P0700,Transmission Control System Malfunction
P0701,Transmission Control System Range/Performance
P0702,Transmission Control System Electrical
P0703,Torque Converter/Brake Switch B Circuit Malfunction
P0704,Clutch Switch Input Circuit Malfunction
P0705,Transmission Range Sensor Circuit malfunction (PRNDL Input)
P0706,Transmission Range Sensor Circuit Range/Performance
P0707,Transmission Range Sensor Circuit Low Input
P0708,Transmission Range Sensor Circuit High Input
P0709,Transmission Range Sensor Circuit Intermittent
P0710,Transmission Fluid Temperature Sensor Circuit Malfunction
P0711,Transmission Fluid Temperature Sensor Circuit Range/Performance
P0712,Transmission Fluid Temperature Sensor Circuit Low Input
P0713,Transmission Fluid Temperature Sensor Circuit High Input
P0714,Transmission Fluid Temperature Sensor Circuit Intermittent
P0715,Input/Turbine Speed Sensor Circuit Malfunction
P0716,Input/Turbine Speed Sensor Circuit Range/Performance
P0717,Input/Turbine Speed Sensor Circuit No Signal
P0718,Input/Turbine Speed Sensor Circuit Intermittent
P0719,Torque Converter/Brake Switch B Circuit Low
P0720,Output Speed Sensor Circuit Malfunction
P0721,Output Speed Sensor Range/Performance
P0722,Output Speed Sensor No Signal
P0723,Output Speed Sensor Intermittent
P0724,Torque Converter/Brake Switch B Circuit High
P0725,Engine Speed input Circuit Malfunction
P0726,Engine Speed Input Circuit Range/Performance
P0727,Engine Speed Input Circuit No Signal
P0728,Engine Speed Input Circuit Intermittent
P0730,Incorrect Gear Ratio
P0731,Gear I Incorrect ratio
P0732,Gear 2 Incorrect ratio
P0733,Gear 3 Incorrect ratio
P0734,Gear 4 Incorrect ratio
P0735,Gear 5 Incorrect ratio
P0736,Reverse incorrect gear ratio
P0740,Torque Converter Clutch Circuit Malfunction
P0741,Torque Converter Clutch Circuit Performance or Stuck Off
P0742,Torque Converter Clutch Circuit Stock On
P0743,Torque Converter Clutch Circuit Electrical
P0744,Torque Converter Clutch Circuit Intermittent
P0745,Pressure Control Solenoid Malfunction
P0746,Pressure Control Solenoid Performance or Stuck Off
P0747,Pressure Control Solenoid Stuck On
P0748,Pressure Control Solenoid Electrical
P0749,Pressure Control Solenoid Intermittent
P0750,Shift Solenoid A Malfunction
P0751,Shift Solenoid A Performance or Stuck Off
P0752,Shift Solenoid A Stuck On
P0753,Shift Solenoid A Electrical
P0754,Shift Solenoid A Intermittent
P0755,Shift Solenoid B Malfunction
P0756,Shift Solenoid B Performance or Stock Off
P0757,Shift Solenoid B Stuck On
P0758,Shift Solenoid B Electrical
P0759,Shift Solenoid B Intermittent
P0760,Shift Solenoid C Malfunction
P0761,Shift Solenoid C Performance or Stuck Off
P0762,Shift Solenoid C Stuck On
P0763,Shift Solenoid C Electrical
P0764,Shift Solenoid C Intermittent
P0765,Shift Solenoid D Malfunction
P0766,Shift Solenoid D Performance or Stuck Off
P0767,Shift Solenoid D Stuck On
P0768,Shift Solenoid D Electrical
P0769,Shift Solenoid D Intermittent
P0770,Shift Solenoid E Malfunction
P0771,Shift Solenoid E Performance or Stuck Off
P0772,Shift Solenoid E Stuck On
P0773,Shift Solenoid E Electrical
P0774,Shift Solenoid E Intermittent
P0780,Shift Malfunction
P0781,1-2 Shift Malfunction
P0782,2-3 Shift Malfunction
P0783,3-4 Shift Malfunction
P0784,4-5 Shift Malfunction
P0785,Shift/Timing Solenoid Malfunction
P0786,Shift/Timing Solenoid Range/Performance
P0787,Shift/Timing Solenoid Low
P0788,Shift/Timing Solenoid High
P0789,Shift/Timing Solenoid Intermittent
P0790,Normal/Performance Switch Circuit Malfunction
P0801,Reverse Inhibit Control Circuit Malfunction
P0803,1-4 Upshift (Skip Shift) Solenoid Control Circuit Malfunction
P0804,1-4 Upshift (Skip Shift) Lamp Control Circuit Malfunction
U0001,High Speed CAN Communication Bus
U0002,High Speed CAN Communication Bus Performance
U0003,High Speed CAN Communication Bus (+) Open
U0004,High Speed CAN Communication Bus (+) Low
U0005,High Speed CAN Communication Bus (+) High
U0006,High Speed CAN Communication Bus (-) Open
U0007,High Speed CAN Communication Bus (-) Low
U0008,High Speed CAN Communication Bus (-) High
U0009,High Speed CAN Communication Bus (-) shorted to Bus (+)
U0010,Medium Speed CAN Communication Bus
U0011,Medium Speed CAN Communication Bus Performance
U0012,Medium Speed CAN Communication Bus (+) Open
U0013,Medium Speed CAN Communication Bus (+) Low
U0014,Medium Speed CAN Communication Bus (+) High
U0015,Medium Speed CAN Communication Bus (-) Open
U0016,Medium Speed CAN Communication Bus (-) Low
U0017,Medium Speed CAN Communication Bus (-) High
U0018,Medium Speed CAN Communication Bus (-) shorted to Bus (+)
U0019,Low Speed CAN Communication Bus
U0020,Low Speed CAN Communication Bus Performance
U0021,Low Speed CAN Communication Bus (+) Open
U0022,Low Speed CAN Communication Bus (+) Low
U0023,Low Speed CAN Communication Bus (+) High
U0024,Low Speed CAN Communication Bus (-) Open
U0025,Low Speed CAN Communication Bus (-) Low
U0026,Low Speed CAN Communication Bus (-) High
U0027,Low Speed CAN Communication Bus (-) shorted to Bus (+)
U0028,Vehicle Communication Bus A
U0029,Vehicle Communication Bus A Performance
U0030,Vehicle Communication Bus A (+) Open
U0031,Vehicle Communication Bus A (+) Low
U0032,Vehicle Communication Bus A (+) High
U0033,Vehicle Communication Bus A (-) Open
U0034,Vehicle Communication Bus A (-) Low
U0035,Vehicle Communication Bus A (-) High
U0036,Vehicle Communication Bus A (-) shorted to Bus A (+)
U0037,Vehicle Communication Bus B
U0038,Vehicle Communication Bus B Performance
U0039,Vehicle Communication Bus B (+) Open
U0040,Vehicle Communication Bus B (+) Low
U0041,Vehicle Communication Bus B (+) High
U0042,Vehicle Communication Bus B (-) Open
U0043,Vehicle Communication Bus B (-) Low
U0044,Vehicle Communication Bus B (-) High
U0045,Vehicle Communication Bus B (-) shorted to Bus B (+)
U0046,Vehicle Communication Bus C
U0047,Vehicle Communication Bus C Performance
U0048,Vehicle Communication Bus C (+) Open
U0049,Vehicle Communication Bus C (+) Low
U0050,Vehicle Communication Bus C (+) High
U0051,Vehicle Communication Bus C (-) Open
U0052,Vehicle Communication Bus C (-) Low
U0053,Vehicle Communication Bus C (-) High
U0054,Vehicle Communication Bus C (-) shorted to Bus C (+)
U0055,Vehicle Communication Bus D
U0056,Vehicle Communication Bus D Performance
U0057,Vehicle Communication Bus D (+) Open
U0058,Vehicle Communication Bus D (+) Low
U0059,Vehicle Communication Bus D (+) High
U0060,Vehicle Communication Bus D (-) Open
U0061,Vehicle Communication Bus D (-) Low
U0062,Vehicle Communication Bus D (-) High
U0063,Vehicle Communication Bus D (-) shorted to Bus D (+)
U0064,Vehicle Communication Bus E
U0065,Vehicle Communication Bus E Performance
U0066,Vehicle Communication Bus E (+) Open
U0067,Vehicle Communication Bus E (+) Low
U0068,Vehicle Communication Bus E (+) High
U0069,Vehicle Communication Bus E (-) Open
U0070,Vehicle Communication Bus E (-) Low
U0071,Vehicle Communication Bus E (-) High
U0072,Vehicle Communication Bus E (-) shorted to Bus E (+)
U0073,Control Module Communication Bus Off
U0074,Reserved by Document
U0075,Reserved by Document
U0076,Reserved by Document
U0077,Reserved by Document
U0078,Reserved by Document
U0079,Reserved by Document
U0080,Reserved by Document
U0081,Reserved by Document
U0082,Reserved by Document
U0083,Reserved by Document
U0084,Reserved by Document
U0085,Reserved by Document
U0086,Reserved by Document
U0087,Reserved by Document
U0088,Reserved by Document
U0089,Reserved by Document
U0090,Reserved by Document
U0091,Reserved by Document
U0092,Reserved by Document
U0093,Reserved by Document
U0094,Reserved by Document
U0095,Reserved by Document
U0096,Reserved by Document
U0097,Reserved by Document
U0098,Reserved by Document
U0099,Reserved by Document
U0100,Lost Communication With ECM/PCM A
U0101,Lost Communication with TCM
U0102,Lost Communication with Transfer Case Control Module
U0103,Lost Communication With Gear Shift Module
U0104,Lost Communication With Cruise Control Module
U0105,Lost Communication With Fuel Injector Control Module
U0106,Lost Communication With Glow Plug Control Module
U0107,Lost Communication With Throttle Actuator Control Module
U0108,Lost Communication With Alternative Fuel Control Module
U0109,Lost Communication With Fuel Pump Control Module
U0110,Lost Communication With Drive Motor Control Module
U0111,Lost Communication With Battery Energy Control Module A
U0112,Lost Communication With Battery Energy Control Module B
U0113,Lost Communication With Emissions Critical Control Information
U0114,Lost Communication With Four-Wheel Drive Clutch Control Module
U0115,Lost Communication With ECM/PCM B
U0116,Reserved by Document
U0117,Reserved by Document
U0118,Reserved by Document
U0119,Reserved by Document
U0120,Reserved by Document
U0121,Lost Communication With Anti-Lock Brake System (ABS) Control Module
U0122,Lost Communication With Vehicle Dynamics Control Module
U0123,Lost Communication With Yaw Rate Sensor Module
U0124,Lost Communication With Lateral Acceleration Sensor Module
U0125,Lost Communication With Multi-axis Acceleration Sensor Module
U0126,Lost Communication With Steering Angle Sensor Module
U0127,Lost Communication With Tire Pressure Monitor Module
U0128,Lost Communication With Park Brake Control Module
U0129,Lost Communication With Brake System Control Module
U0130,Lost Communication With Steering Effort Control Module
U0131,Lost Communication With Power Steering Control Module
U0132,Lost Communication With Ride Level Control Module
U0133,Reserved by Document
U0134,Reserved by Document
U0135,Reserved by Document
U0136,Reserved by Document
U0137,Reserved by Document
U0138,Reserved by Document
U0139,Reserved by Document
U0140,Lost Communication With Body Control Module
U0141,Lost Communication With Body Control Module A
U0142,Lost Communication With Body Control Module B
U0143,Lost Communication With Body Control Module C
U0144,Lost Communication With Body Control Module D
U0145,Lost Communication With Body Control Module E
U0146,Lost Communication With Gateway A
U0147,Lost Communication With Gateway B
U0148,Lost Communication With Gateway C
U0149,Lost Communication With Gateway D
U0150,Lost Communication With Gateway E
U0151,Lost Communication With Restraints Control Module
U0152,Lost Communication With Side Restraints Control Module
U0153,Lost Communication With Side Restraints Control Module
U0154,Lost Communication With Restraints Occupant Sensing Control Module
U0155,Lost Communication With Instrument Panel Cluster (IPC) Control Module
U0156,Lost Communication With Information Center A
U0157,Lost Communication With Information Center B
U0158,Lost Communication With Head Up Display
U0159,Lost Communication With Parking Assist Control Module
U0160,Lost Communication With Audible Alert Control Module
U0161,Lost Communication With Compass Module
U0162,Lost Communication With Navigation Display Module
U0163,Lost Communication With Navigation Control Module
U0164,Lost Communication With HVAC Control Module
U0165,Lost Communication With HVAC Control Module
U0166,Lost Communication With Auxiliary Heater Control Module
U0167,Lost Communication With Vehicle Immobilizer Control Module
U0168,Lost Communication With Vehicle Security Control Module
U0169,Lost Communication With Sunroof Control Module
U0170,Lost Communication With Restraints System Sensor A
U0171,Lost Communication With Restraints System Sensor B
U0172,Lost Communication With Restraints System Sensor C
U0173,Lost Communication With Restraints System Sensor D
U0174,Lost Communication With Restraints System Sensor E
U0175,Lost Communication With Restraints System Sensor F
U0176,Lost Communication With Restraints System Sensor G
U0177,Lost Communication With Restraints System Sensor H
U0178,Lost Communication With Restraints System Sensor I
U0179,Lost Communication With Restraints System Sensor J
U0180,Lost Communication With Automatic Lighting Control Module
U0181,Lost Communication With Headlamp Leveling Control Module
U0182,Lost Communication With Lighting Control Module
U0183,Lost Communication With Lighting Control Module
U0184,Lost Communication With Radio
U0185,Lost Communication With Antenna Control Module
U0186,Lost Communication With Audio Amplifier
U0187,Lost Communication With Digital Disc Player/Changer Module A
U0188,Lost Communication With Digital Disc Player/Changer Module B
U0189,Lost Communication With Digital Disc Player/Changer Module C
U0190,Lost Communication With Digital Disc Player/Changer Module D
U0191,Lost Communication With Television
U0192,Lost Communication With Personal Computer
U0193,Lost Communication With Digital Audio Control Module A
U0194,Lost Communication With Digital Audio Control Module B
U0195,Lost Communication With Subscription Entertainment Receiver Module
U0196,Lost Communication With Rear Seat Entertainment Control Module
U0197,Lost Communication With Telephone Control Module
U0198,Lost Communication With Telematic Control Module
U0199,Lost Communication With Door Control Module A
U0200,Lost Communication With Door Control Module B
U0201,Lost Communication With Door Control Module C
U0202,Lost Communication With Door Control Module D
U0203,Lost Communication With Door Control Module E
U0204,Lost Communication With Door Control Module F
U0205,Lost Communication With Door Control Module G
U0206,Lost Communication With Folding Top Control Module
U0207,Lost Communication With Movable Roof Control Module
U0208,Lost Communication With Seat Control Module A
U0209,Lost Communication With Seat Control Module B
U0210,Lost Communication With Seat Control Module C
U0211,Lost Communication With Seat Control Module D
U0212,Lost Communication With Steering Column Control Module
U0213,Lost Communication With Mirror Control Module
U0214,Lost Communication With Remote Function Actuation
U0215,Lost Communication With Door Switch A
U0216,Lost Communication With Door Switch B
U0217,Lost Communication With Door Switch C
U0218,Lost Communication With Door Switch D
U0219,Lost Communication With Door Switch E
U0220,Lost Communication With Door Switch F
U0221,Lost Communication With Door Switch G
U0222,Lost Communication With Door Window Motor A
U0223,Lost Communication With Door Window Motor B
U0224,Lost Communication With Door Window Motor C
U0225,Lost Communication With Door Window Motor D
U0226,Lost Communication With Door Window Motor E
U0227,Lost Communication With Door Window Motor F
U0228,Lost Communication With Door Window Motor G
U0229,Lost Communication With Heated Steering Wheel Module
U0230,Lost Communication With Rear Gate Module
U0231,Lost Communication With Rain Sensing Module
U0232,Lost Communication With Side Obstacle Detection Control Module
U0233,Lost Communication With Side Obstacle Detection Control Module
U0234,Lost Communication With Convenience Recall Module
U0235,Lost Communication With Cruise Control Front Distance Range Sensor
U0300,Internal Control Module Software Incompatibility
U0301,Software Incompatibility with ECM/PCM
U0302,Software Incompatibility with Transmission Control Module
U0303,Software Incompatibility with Transfer Case Control Module
U0304,Software Incompatibility with Gear Shift Control Module
U0305,Software Incompatibility with Cruise Control Module
U0306,Software Incompatibility with Fuel Injector Control Module
U0307,Software Incompatibility with Glow Plug Control Module
U0308,Software Incompatibility with Throttle Actuator Control Module
U0309,Software Incompatibility with Alternative Fuel Control Module
U0310,Software Incompatibility with Fuel Pump Control Module
U0311,Software Incompatibility with Drive Motor Control Module
U0312,Software Incompatibility with Battery Energy Control Module A
U0313,Software Incompatibility with Battery Energy Control Module B
U0314,Software Incompatibility with Four-Wheel Drive Clutch Control Module
U0315,Software Incompatibility with Anti-Lock Brake System Control Module
U0316,Software Incompatibility with Vehicle Dynamics Control Module
U0317,Software Incompatibility with Park Brake Control Module
U0318,Software Incompatibility with Brake System Control Module
U0319,Software Incompatibility with Steering Effort Control Module
U0320,Software Incompatibility with Power Steering Control Module
U0321,Software Incompatibility with Ride Level Control Module
U0322,Software Incompatibility with Body Control Module
U0323,Software Incompatibility with Instrument Panel Control Module
U0324,Software Incompatibility with HVAC Control Module
U0325,Software Incompatibility with Auxiliary Heater Control Module
U0326,Software Incompatibility with Vehicle Immobilizer Control Module
U0327,Software Incompatibility with Vehicle Security Control Module
U0328,Software Incompatibility with Steering Angle Sensor Module
U0329,Software Incompatibility with Steering Column Control Module
U0330,Software Incompatibility with Tire Pressure Monitor Module
U0331,Software Incompatibility with Body Control Module A
U0400,Invalid Data Received
U0401,Invalid Data Received From ECM/PCM
U0402,Invalid Data Received From Transmission Control Module
U0403,Invalid Data Received From Transfer Case Control Module
U0404,Invalid Data Received From Gear Shift Control Module
U0405,Invalid Data Received From Cruise Control Module
U0406,Invalid Data Received From Fuel Injector Control Module
U0407,Invalid Data Received From Glow Plug Control Module
U0408,Invalid Data Received From Throttle Actuator Control Module
U0409,Invalid Data Received From Alternative Fuel Control Module
U0410,Invalid Data Received From Fuel Pump Control Module
U0411,Invalid Data Received From Drive Motor Control Module
U0412,Invalid Data Received From Battery Energy Control Module A
U0413,Invalid Data Received From Battery Energy Control Module B
U0414,Invalid Data Received From Four-Wheel Drive Clutch Control Module
U0415,Invalid Data Received From Anti-Lock Brake System Control Module
U0416,Invalid Data Received From Vehicle Dynamics Control Module
U0417,Invalid Data Received From Park Brake Control Module
U0418,Invalid Data Received From Brake System Control Module
U0419,Invalid Data Received From Steering Effort Control Module
U0420,Invalid Data Received From Power Steering Control Module
U0421,Invalid Data Received From Ride Level Control Module
U0422,Invalid Data Received From Body Control Module
U0423,Invalid Data Received From Instrument Panel Control Module
U0424,Invalid Data Received From HVAC Control Module
U0425,Invalid Data Received From Auxiliary Heater Control Module
U0426,Invalid Data Received From Vehicle Immobilizer Control Module
U0427,Invalid Data Received From Vehicle Security Control Module
U0428,Invalid Data Received From Steering Angle Sensor Module
U0429,Invalid Data Received From Steering Column Control Module
U0430,Invalid Data Received From Tire Pressure Monitor Module
U0431,Invalid Data Received From Body Control Module A
